Date,Price,Open,High,Low,Vol.,Change %,Date,Price,Open,High,Low,Vol.,Change %
"Feb 03, 1985","0,13","0,13","0,14","0,13",980.00M,0.00%,"Feb 03, 1985","182,19","178,63","182,39","177,75",666.80M,1.99%
"Jan 27, 1985","0,13","0,13","0,14","0,13",1.54B,0.00%,"Jan 27, 1985","178,63","177,35","180,27","176,56",652.00M,0.72%
"Jan 20, 1985","0,13","0,13","0,14","0,13",1.45B,0.00%,"Jan 20, 1985","177,35","171,32","178,16","171,31",749.10M,3.52%
"Jan 13, 1985","0,13","0,13","0,14","0,12",1.40B,0.00%,"Jan 13, 1985","171,32","167,91","171,94","167,58",634.00M,2.03%
"Jan 06, 1985","0,13","0,13","0,14","0,12",960.87M,0.00%,"Jan 06, 1985","167,91","163,68","168,72","163,68",509.83M,2.58%
"Dec 30, 1984","0,13","0,13","0,13","0,12",686.94M,0.00%,"Dec 30, 1984","163,68","166,26","167,34","163,36",314.44M,-1.55%
"Dec 23, 1984","0,13","0,12","0,13","0,12",398.81M,8.33%,"Dec 23, 1984","166,26","165,51","166,93","165,5",249.42M,0.45%
"Dec 16, 1984","0,12","0,12","0,13","0,12",1.05B,0.00%,"Dec 16, 1984","165,51","162,69","169,03","162,44",592.51M,1.73%
"Dec 09, 1984","0,12","0,12","0,12","0,11",508.32M,0.00%,"Dec 09, 1984","162,69","162,26","163,53","161,54",416.00M,0.27%
"Dec 02, 1984","0,12","0,11","0,13","0,11",1.29B,9.09%,"Dec 02, 1984","162,26","163,58","163,91","161,76",442.81M,-0.81%
"Nov 25, 1984","0,11","0,11","0,12","0,1",922.16M,0.00%,"Nov 25, 1984","163,58","166,92","166,92","162,99",411.73M,-2.00%
"Nov 18, 1984","0,11","0,1","0,11","0,1",812.05M,10.00%,"Nov 18, 1984","166,92","164,1","166,92","163,03",308.50M,1.72%
"Nov 11, 1984","0,1","0,11","0,11","0,1",616.63M,0.00%,"Nov 11, 1984","164,1","167,65","167,65","164,09",364.01M,-2.09%
"Nov 04, 1984","0,1","0,11","0,12","0,1",944.50M,-9.09%,"Nov 04, 1984","167,6","167,42","170,41","167,33",468.93M,0.11%
"Oct 28, 1984","0,11","0,11","0,11","0,11",260.20M,0.00%,"Oct 28, 1984","167,42","165,29","167,95","164,67",454.40M,1.29%
"Oct 21, 1984","0,11","0,11","0,12","0,11",741.22M,0.00%,"Oct 21, 1984","165,29","167,96","168,36","164,93",441.56M,-1.59%
"Oct 14, 1984","0,11","0,11","0,12","0,1",1.09B,10.00%,"Oct 14, 1984","167,96","164,18","169,62","163,71",606.66M,2.30%
"Oct 07, 1984","0,1","0,11","0,11","0,1",985.65M,-9.09%,"Oct 07, 1984","164,18","162,68","164,47","160,02",396.68M,0.92%
"Sep 30, 1984","0,11","0,11","0,11","0,11",559.51M,0.00%,"Sep 30, 1984","162,68","166,1","166,1","162,2",415.04M,-2.06%
"Sep 23, 1984","0,11","0,12","0,12","0,11",696.10M,-8.33%,"Sep 23, 1984","166,1","165,67","167,2","164,45",430.66M,0.26%
"Sep 16, 1984","0,12","0,12","0,13","0,12",562.35M,0.00%,"Sep 16, 1984","165,67","168,78","169,37","165,66",529.02M,-1.84%
"Sep 09, 1984","0,12","0,12","0,13","0,11",804.34M,0.00%,"Sep 09, 1984","168,78","164,37","169,65","163,06",501.59M,2.68%
"Sep 02, 1984","0,12","0,12","0,12","0,12",437.83M,0.00%,"Sep 02, 1984","164,37","166,68","166,68","163,84",307.39M,-1.39%
"Aug 26, 1984","0,12","0,12","0,13","0,12",409.76M,-7.69%,"Aug 26, 1984","166,68","167,51","168,21","165,78",347.18M,-0.50%
"Aug 19, 1984","0,13","0,12","0,13","0,12",692.72M,8.33%,"Aug 19, 1984","167,51","164,14","168,8","163,76",472.32M,2.05%
"Aug 12, 1984","0,12","0,13","0,14","0,12",893.16M,-7.69%,"Aug 12, 1984","164,14","164,84","166,09","162,75",416.42M,-0.77%
"Aug 05, 1984","0,13","0,12","0,14","0,12",1.91B,8.33%,"Aug 05, 1984","165,42","162,35","168,59","160,81",754.20M,1.89%
"Jul 29, 1984","0,12","0,12","0,12","0,11",1.53B,0.00%,"Jul 29, 1984","162,35","151,19","162,56","149,65",696.04M,7.38%
"Jul 22, 1984","0,12","0,11","0,12","0,11",691.02M,9.09%,"Jul 22, 1984","151,19","149,55","151,38","147,26",434.64M,1.10%
"Jul 15, 1984","0,11","0,12","0,12","0,11",502.95M,-8.33%,"Jul 15, 1984","149,55","150,88","152,6","149,07",397.27M,-0.88%
"Jul 08, 1984","0,12","0,11","0,12","0,11",788.70M,9.09%,"Jul 08, 1984","150,88","152,24","153,53","149,63",399.91M,-0.89%
"Jul 01, 1984","0,11","0,12","0,12","0,11",527.57M,-8.33%,"Jul 01, 1984","152,24","153,16","153,87","151,63",271.14M,-0.61%
"Jun 24, 1984","0,12","0,13","0,13","0,11",953.73M,-7.69%,"Jun 24, 1984","153,18","154,46","154,67","151,3",402.28M,-0.83%
"Jun 17, 1984","0,13","0,13","0,14","0,13",621.58M,0.00%,"Jun 17, 1984","154,46","149,03","155,64","148,53",513.77M,3.64%
"Jun 10, 1984","0,13","0,13","0,13","0,13",507.83M,0.00%,"Jun 10, 1984","149,03","155,17","155,17","149,02",385.80M,-3.96%
"Jun 03, 1984","0,13","0,14","0,14","0,12",849.70M,-7.14%,"Jun 03, 1984","155,17","153,24","155,4","153,24",414.98M,1.26%
"May 27, 1984","0,14","0,13","0,14","0,12",884.02M,7.69%,"May 27, 1984","153,24","151,62","153,24","148,68",352.65M,1.07%
"May 20, 1984","0,13","0,14","0,14","0,13",1.22B,0.00%,"May 20, 1984","151,62","155,78","156,11","150,8",421.33M,-2.67%
"May 13, 1984","0,13","0,14","0,14","0,13",887.13M,-7.14%,"May 13, 1984","155,78","158,49","158,49","155,24",413.94M,-1.71%
"May 06, 1984","0,14","0,14","0,15","0,13",1.26B,7.69%,"May 06, 1984","158,49","159,11","161,31","157,42",439.55M,-0.39%
"Apr 29, 1984","0,13","0,13","0,15","0,13",1.60B,0.00%,"Apr 29, 1984","159,11","159,89","162,11","158,93",480.86M,-0.49%
"Apr 22, 1984","0,13","0,13","0,14","0,12",1.46B,0.00%,"Apr 22, 1984","159,89","158,02","160,69","156,61",430.19M,1.18%
"Apr 15, 1984","0,13","0,11","0,13","0,11",724.15M,18.18%,"Apr 15, 1984","158,02","157,31","159,59","156,49",332.92M,0.45%
"Apr 08, 1984","0,11","0,11","0,12","0,1",363.75M,10.00%,"Apr 08, 1984","157,31","155,48","158,87","154,17",426.79M,1.18%
"Apr 01, 1984","0,1","0,11","0,11","0,1",374.84M,-9.09%,"Apr 01, 1984","155,48","159,18","159,87","154,12",454.89M,-2.32%
"Mar 25, 1984","0,11","0,11","0,12","0,11",316.67M,0.00%,"Mar 25, 1984","159,18","156,86","160,46","156,31",400.67M,1.48%
"Mar 18, 1984","0,11","0,12","0,12","0,11",343.10M,-8.33%,"Mar 18, 1984","156,86","159,27","159,27","156,02",404.79M,-1.51%
"Mar 11, 1984","0,12","0,12","0,12","0,12",517.51M,0.00%,"Mar 11, 1984","159,27","154,35","160,45","154,35",461.84M,3.19%
"Mar 04, 1984","0,12","0,12","0,12","0,11",465.00M,0.00%,"Mar 04, 1984","154,35","159,24","159,24","153,77",397.34M,-3.07%
"Feb 26, 1984","0,12","0,12","0,12","0,11",749.15M,0.00%,"Feb 26, 1984","159,24","157,51","159,9","156,41",473.24M,1.10%
"Feb 19, 1984","0,12","0,11","0,12","0,11",576.53M,9.09%,"Feb 19, 1984","157,51","155,71","157,51","152,13",364.81M,1.14%
"Feb 12, 1984","0,11","0,11","0,12","0,11",755.51M,0.00%,"Feb 12, 1984","155,74","156,3","157,48","154,13",423.48M,-0.36%
"Feb 05, 1984","0,11","0,11","0,11","0,1",910.27M,0.00%,"Feb 05, 1984","156,3","160,91","160,91","154,3",534.03M,-2.86%
"Jan 29, 1984","0,11","0,12","0,12","0,1",1.07B,-8.33%,"Jan 29, 1984","160,91","164,4","164,67","160,82",544.16M,-1.85%
"Jan 22, 1984","0,12","0,13","0,13","0,11",1.23B,-7.69%,"Jan 22, 1984","163,94","166,21","167,12","163,07",513.35M,-1.37%
"Jan 15, 1984","0,13","0,12","0,13","0,12",798.22M,8.33%,"Jan 15, 1984","166,21","167,02","168,34","165,87",487.25M,-0.48%
"Jan 08, 1984","0,12","0,12","0,13","0,11",795.96M,0.00%,"Jan 08, 1984","167,02","169,18","169,54","166,64",516.53M,-1.34%
"Jan 01, 1984","0,12","0,11","0,13","0,11",917.01M,9.09%,"Jan 01, 1984","169,28","164,93","169,31","163,98",481.90M,2.64%
"Dec 25, 1983","0,11","0,11","0,11","0,11",419.60M,0.00%,"Dec 25, 1983","164,93","163,22","165,84","163,22",307.86M,1.05%
"Dec 18, 1983","0,11","0,11","0,11","0,1",702.24M,0.00%,"Dec 18, 1983","163,22","162,34","164,18","161,64",435.97M,0.51%
"Dec 11, 1983","0,11","0,1","0,11","0,09",966.05M,10.00%,"Dec 11, 1983","162,39","165,13","165,63","161,58",425.60M,-1.63%
"Dec 04, 1983","0,1","0,09","0,1","0,09",406.69M,11.11%,"Dec 04, 1983","165,08","165,44","166,34","164,5",478.50M,-0.22%
"Nov 27, 1983","0,09","0,09","0,1","0,09",394.06M,0.00%,"Nov 27, 1983","165,44","167,2","168,07","165,25",499.73M,-1.04%
"Nov 20, 1983","0,09","0,09","0,1","0,09",361.85M,0.00%,"Nov 20, 1983","167,18","165,04","167,26",165,381.19M,1.27%
"Nov 13, 1983","0,09","0,09","0,09","0,08",499.48M,0.00%,"Nov 13, 1983","165,09","166,29","167,58","164,5",417.12M,-0.72%
"Nov 06, 1983","0,09","0,09","0,1","0,08",2.07B,0.00%,"Nov 06, 1983","166,29","162,42","166,3","161,63",380.40M,2.37%
"Oct 30, 1983","0,09","0,09","0,11","0,09",1.14B,0.00%,"Oct 30, 1983","162,44","163,37","165,21","162,22",416.56M,-0.57%
"Oct 23, 1983","0,09","0,08","0,1","0,08",735.80M,0.00%,"Oct 23, 1983","163,37","165,85","167,15","163,23",408.27M,-1.55%
"Oct 16, 1983","0,09","0,1","0,1","0,08",1.18B,-10.00%,"Oct 16, 1983","165,95","169,85","171,18","164,98",454.24M,-2.30%
"Oct 09, 1983","0,1","0,09","0,11","0,08",1.94B,11.11%,"Oct 09, 1983","169,86","170,77","172,65","169,13",361.54M,-0.55%
"Oct 02, 1983","0,09","0,1","0,11","0,09",992.46M,-10.00%,"Oct 02, 1983","170,8","165,99","171,1","164,93",491.11M,2.85%
"Sep 25, 1983","0,1","0,11","0,12","0,1",1.96B,-9.09%,"Sep 25, 1983","166,07","169,53","170,41","165,63",387.91M,-2.03%
"Sep 18, 1983","0,11","0,13","0,15","0,1",3.51B,-15.38%,"Sep 18, 1983","169,51","166,27","170,17","166,26",470.19M,1.96%
"Sep 11, 1983","0,13","0,14","0,15","0,13",1.04B,-7.14%,"Sep 11, 1983","166,25","166,95","169,2","164,17",407.31M,-0.40%
"Sep 04, 1983","0,14","0,17","0,18","0,14",1.09B,-17.65%,"Sep 04, 1983","166,92","165,2","168,48","165,03",338.98M,1.16%
"Aug 28, 1983","0,17","0,14","0,17","0,13",919.95M,21.43%,"Aug 28, 1983",165,"162,14","165,07","160,97",331.62M,1.76%
"Aug 21, 1983","0,14","0,15","0,15","0,13",575.21M,-6.67%,"Aug 21, 1983","162,14","164,18","165,64","159,96",347.21M,-1.12%
"Aug 14, 1983","0,15","0,15","0,16","0,15",478.42M,0.00%,"Aug 14, 1983","163,98","162,22","165,91","162,22",384.01M,1.12%
"Aug 07, 1983","0,15","0,15","0,16","0,15",553.97M,0.00%,"Aug 07, 1983","162,16","161,73","162,6","158,5",378.25M,0.26%
"Jul 31, 1983","0,15","0,16","0,16","0,14",881.46M,-6.25%,"Jul 31, 1983","161,74","162,34","163,44","159,63",400.76M,-0.50%
"Jul 24, 1983","0,16","0,19","0,2","0,15",1.14B,-20.00%,"Jul 24, 1983","162,56","167,67","170,72","161,5",437.90M,-3.75%
"Jul 17, 1983","0,2","0,2","0,21","0,18",991.47M,0.00%,"Jul 17, 1983","168,89","164,28","169,8","163,3",423.13M,2.80%
"Jul 10, 1983","0,2","0,21","0,22","0,2",459.98M,-4.76%,"Jul 10, 1983","164,29","167,09","168,11","164,03",347.39M,-1.67%
"Jul 03, 1983","0,21","0,22","0,22","0,21",337.59M,-4.55%,"Jul 03, 1983","167,08","166,55","169,15","165,8",316.64M,-0.93%
"Jun 26, 1983","0,22","0,24","0,24","0,2",1.05B,-8.33%,"Jun 26, 1983","168,64","170,4","170,46","165,43",375.09M,-1.04%
"Jun 19, 1983","0,24","0,25","0,25","0,23",587.64M,-4.00%,"Jun 19, 1983","170,41","169,13","171,6","168,25",467.82M,0.76%
"Jun 12, 1983","0,25","0,26","0,27","0,24",722.09M,-3.85%,"Jun 12, 1983","169,13","162,7","169,64","162,7",500.01M,3.96%
"Jun 05, 1983","0,26","0,27","0,28","0,26",378.54M,-3.70%,"Jun 05, 1983","162,68","164,43","165,09","160,8",438.73M,-1.06%
"May 29, 1983","0,27","0,26","0,28","0,25",287.59M,0.00%,"May 29, 1983","164,42","164,44","164,79","161,33",331.23M,-0.02%
"May 22, 1983","0,27","0,25","0,27","0,25",545.37M,8.00%,"May 22, 1983","164,46","162,06","166,39","160,29",487.13M,1.43%
"May 15, 1983","0,25","0,24","0,25","0,23",596.94M,4.17%,"May 15, 1983","162,14","164,9","165,18","161,25",411.95M,-1.68%
"May 08, 1983","0,24","0,25","0,25","0,23",323.73M,-4.00%,"May 08, 1983","164,91","166,1","166,46","163,82",464.67M,-0.72%
"May 01, 1983","0,25","0,23","0,25","0,21",572.84M,8.70%,"May 01, 1983","166,1","164,41","166,99","160,8",515.47M,1.02%
"Apr 24, 1983","0,23","0,23","0,23","0,22",698.90M,0.00%,"Apr 24, 1983","164,43","160,43","164,43","158,07",499.66M,2.50%
"Apr 17, 1983","0,23","0,21","0,24","0,21",1.04B,15.00%,"Apr 17, 1983","160,42","158,75","161,08","158,41",488.45M,1.05%
"Apr 10, 1983","0,2","0,18","0,21","0,17",845.67M,11.11%,"Apr 10, 1983","158,75","152,87","158,75","152,87",441.61M,3.86%
"Apr 03, 1983","0,18","0,19","0,19","0,17",759.25M,-5.26%,"Apr 03, 1983","152,85","152,92","153,92","150,17",357.15M,-0.07%
"Mar 27, 1983","0,19","0,19","0,2","0,19",351.25M,0.00%,"Mar 27, 1983","152,96","152,67","155,02","151,42",300.18M,0.19%
"Mar 20, 1983","0,19","0,19","0,2","0,19",506.31M,0.00%,"Mar 20, 1983","152,67","149,82","153,78","149,32",416.42M,1.85%
"Mar 13, 1983","0,19","0,19","0,19","0,18",488.19M,0.00%,"Mar 13, 1983","149,9","151,28","151,62","149,12",353.27M,-0.89%
"Mar 06, 1983","0,19","0,2","0,2","0,18",773.02M,-5.00%,"Mar 06, 1983","151,24","153,67","154,01","150,65",410.33M,-1.58%
"Feb 27, 1983","0,2","0,21","0,21","0,19",661.85M,-4.76%,"Feb 27, 1983","153,67","149,74","154,16","147,81",505.47M,2.62%
"Feb 20, 1983","0,21","0,21","0,22","0,2",535.00M,5.00%,"Feb 20, 1983","149,74","148,01","150,88","145,4",382.37M,1.18%
"Feb 13, 1983","0,2","0,21","0,21","0,19",608.99M,-4.76%,"Feb 13, 1983",148,"147,71","149,41","143,84",396.13M,0.24%
"Feb 06, 1983","0,21","0,2","0,21","0,18",932.11M,5.00%,"Feb 06, 1983","147,65","146,14","148,81","144,09",427.34M,1.03%
"Jan 30, 1983","0,2","0,18","0,2","0,18",1.13B,11.11%,"Jan 30, 1983","146,14","144,51","146,14","141,9",393.00M,1.13%
"Jan 23, 1983","0,18","0,16","0,19","0,15",1.19B,5.88%,"Jan 23, 1983","144,51","143,84","145,47","139,1",421.87M,0.46%
"Jan 16, 1983","0,17","0,15","0,17","0,15",1.73B,13.33%,"Jan 16, 1983","143,85","146,65","147,9","143,25",408.39M,-1.91%
"Jan 09, 1983","0,15","0,12","0,15","0,12",720.63M,25.00%,"Jan 09, 1983","146,65","145,19","148,36","144,58",473.50M,1.01%
"Jan 02, 1983","0,12","0,13","0,14","0,12",747.94M,-7.69%,"Jan 02, 1983","145,18","140,65","146,46","138,08",486.70M,3.23%
"Dec 26, 1982","0,13","0,14","0,15","0,13",462.47M,-7.14%,"Dec 26, 1982","140,64","139,73","142,34","139,72",276.60M,0.66%
"Dec 19, 1982","0,14","0,13","0,14","0,13",337.93M,7.69%,"Dec 19, 1982","139,72","137,49","139,94","136,07",286.57M,1.62%
"Dec 12, 1982","0,13","0,13","0,14","0,12",718.12M,0.00%,"Dec 12, 1982","137,49","139,57","142,5","134,79",392.24M,-1.49%
"Dec 05, 1982","0,13","0,14","0,16","0,13",788.32M,-7.14%,"Dec 05, 1982","139,57","138,7","143,68","138,01",469.68M,0.63%
"Nov 28, 1982","0,14","0,13","0,15","0,12",628.30M,7.69%,"Nov 28, 1982","138,69","134,89","140,37","133,69",411.54M,2.82%
"Nov 21, 1982","0,13","0,14","0,14","0,13",365.48M,-7.14%,"Nov 21, 1982","134,88","137,03","137,1","132,89",253.91M,-1.56%
"Nov 14, 1982","0,14","0,14","0,15","0,13",700.74M,0.00%,"Nov 14, 1982","137,02","139,54","139,54","134,05",414.18M,-1.80%
"Nov 07, 1982","0,14","0,13","0,15","0,13",756.02M,7.69%,"Nov 07, 1982","139,53","142,12","144,36","139,53",473.19M,-1.85%
"Oct 31, 1982","0,13","0,12","0,14","0,11",1.12B,18.18%,"Oct 31, 1982","142,16","133,72","143,99","133,22",561.21M,6.31%
"Oct 24, 1982","0,11","0,11","0,12","0,1",879.65M,-8.33%,"Oct 24, 1982","133,72","138,81","138,81","131,5",415.89M,-3.68%
"Oct 17, 1982","0,12","0,1","0,12","0,1",848.49M,20.00%,"Oct 17, 1982","138,83","133,59","140,4","133,59",506.90M,3.94%
"Oct 10, 1982","0,1","0,11","0,11","0,1",1.09B,0.00%,"Oct 10, 1982","133,57","131,06","137,97","131,06",592.46M,1.92%
"Oct 03, 1982","0,1","0,08","0,11","0,08",910.31M,25.00%,"Oct 03, 1982","131,05","121,97","131,11","120,56",488.31M,7.44%
"Sep 26, 1982","0,08","0,08","0,08","0,08",310.17M,0.00%,"Sep 26, 1982","121,97","123,32","124,16","120,14",300.90M,-1.09%
"Sep 19, 1982","0,08","0,08","0,08","0,08",497.19M,0.00%,"Sep 19, 1982","123,32","122,54","126,43","121,48",377.45M,0.63%
"Sep 12, 1982","0,08","0,08","0,08","0,08",366.55M,0.00%,"Sep 12, 1982","122,55","120,94","124,88","120,25",355.12M,1.31%
"Sep 05, 1982","0,08","0,08","0,08","0,08",273.37M,0.00%,"Sep 05, 1982","120,97","122,68","123,22","120,27",291.09M,-1.39%
"Aug 29, 1982","0,08","0,08","0,08","0,08",483.53M,0.00%,"Aug 29, 1982","122,68","117,05","123,64","115,79",434.40M,4.76%
"Aug 22, 1982","0,08","0,07","0,08","0,07",891.77M,14.29%,"Aug 22, 1982","117,11","113,02","120,26","112,65",549.90M,3.62%
"Aug 15, 1982","0,07","0,06","0,07","0,06",313.69M,16.67%,"Aug 15, 1982","113,02","103,86","113,02","103,86",455.13M,8.83%
"Aug 08, 1982","0,06","0,06","0,06","0,06",294.83M,20.00%,"Aug 08, 1982","103,85","103,69","103,85","102,2",251.08M,0.13%
"Aug 01, 1982","0,05","0,06","0,06","0,05",434.72M,-16.67%,"Aug 01, 1982","103,71","107,71","109,43","103,67",270.74M,-3.16%
"Jul 25, 1982","0,06","0,06","0,06","0,06",243.17M,0.00%,"Jul 25, 1982","107,09","110,66","111,16","106,62",232.26M,-3.67%
"Jul 18, 1982","0,06","0,06","0,06","0,06",258.70M,0.00%,"Jul 18, 1982","111,17","111,75","112,39","110,35",282.01M,0.09%
"Jul 11, 1982","0,06","0,05","0,06","0,05",391.69M,20.00%,"Jul 11, 1982","111,07","109,48","111,48","108,89",318.85M,2.06%
"Jul 04, 1982","0,05","0,05","0,05","0,05",410.82M,0.00%,"Jul 04, 1982","108,83","107,27","108,97","105,57",220.41M,1.10%
"Jun 27, 1982","0,05","0,06","0,06","0,05",242.44M,-16.67%,"Jun 27, 1982","107,65","109,3",111,"107,6",244.63M,-1.37%
"Jun 20, 1982","0,06","0,06","0,06","0,06",169.68M,0.00%,"Jun 20, 1982","109,14","107,28","110,92","107,01",262.97M,1.73%
"Jun 13, 1982","0,06","0,06","0,06","0,06",155.97M,0.00%,"Jun 13, 1982","107,28","110,5","111,22","107,07",244.38M,-3.56%
"Jun 06, 1982","0,06","0,06","0,06","0,06",191.45M,0.00%,"Jun 06, 1982","111,24","109,59","111,48","108,53",266.78M,1.04%
"May 30, 1982","0,06","0,06","0,06","0,06",157.94M,0.00%,"May 30, 1982","110,09","111,97","112,48","110,02",183.43M,-1.60%
"May 23, 1982","0,06","0,06","0,06","0,06",177.27M,0.00%,"May 23, 1982","111,88","114,46","115,51","111,66",222.40M,-2.62%
"May 16, 1982","0,06","0,06","0,06","0,06",339.99M,-14.29%,"May 16, 1982","114,89","117,62","118,02","114,37",237.00M,-2.64%
"May 09, 1982","0,07","0,07","0,07","0,07",355.82M,0.00%,"May 09, 1982","118,01","119,08","119,92","118,01",268.32M,-1.22%
"May 02, 1982","0,07","0,07","0,07","0,07",370.81M,0.00%,"May 02, 1982","119,47","115,96","119,89","115,91",298.74M,2.60%
"Apr 25, 1982","0,07","0,07","0,07","0,07",587.06M,0.00%,"Apr 25, 1982","116,44","118,94","119,33","116,07",267.04M,-1.85%
"Apr 18, 1982","0,07","0,07","0,07","0,07",295.75M,-12.50%,"Apr 18, 1982","118,64","116,81","118,64","114,83",307.21M,1.57%
"Apr 11, 1982","0,08","0,08","0,08","0,07",511.53M,0.00%,"Apr 11, 1982","116,81","116,22","117,7","114,8",241.92M,0.51%
"Apr 04, 1982","0,08","0,08","0,08","0,08",211.32M,0.00%,"Apr 04, 1982","116,22","115,12","116,94","113,7",203.42M,0.96%
"Mar 28, 1982","0,08","0,07","0,08","0,07",339.65M,14.29%,"Mar 28, 1982","115,12","111,94","115,79","110,9",241.20M,2.84%
"Mar 21, 1982","0,07","0,08","0,08","0,07",311.65M,0.00%,"Mar 21, 1982","111,94","110,71","114,51","110,71",268.49M,1.20%
"Mar 14, 1982","0,07","0,07","0,07","0,06",271.15M,0.00%,"Mar 14, 1982","110,61","108,61","111,59","107,47",241.69M,1.84%
"Mar 07, 1982","0,07","0,07","0,07","0,07",243.71M,0.00%,"Mar 07, 1982","108,61","109,34","111,06","104,46",305.39M,-0.67%
"Feb 28, 1982","0,07","0,08","0,08","0,07",177.45M,-12.50%,"Feb 28, 1982","109,34","113,11","114,8","108,31",328.82M,-3.33%
"Feb 21, 1982","0,08","0,08","0,08","0,08",147.35M,0.00%,"Feb 21, 1982","113,11","113,22","114,9","110,03",281.21M,-0.10%
"Feb 14, 1982","0,08","0,08","0,08","0,08",101.88M,0.00%,"Feb 14, 1982","113,22","114,38","115,09","112,06",208.69M,-1.01%
"Feb 07, 1982","0,08","0,08","0,08","0,08",172.57M,-11.11%,"Feb 07, 1982","114,38","117,04","117,04","112,82",233.34M,-2.46%
"Jan 31, 1982","0,09","0,09","0,09","0,09",186.61M,0.00%,"Jan 31, 1982","117,26","119,81","119,81","114,88",248.95M,-2.61%
"Jan 24, 1982","0,09","0,09","0,09","0,09",190.04M,0.00%,"Jan 24, 1982","120,4","115,38","121,38","113,63",278.19M,4.35%
"Jan 17, 1982","0,09","0,09","0,09","0,09",166.92M,0.00%,"Jan 17, 1982","115,38","116,33","118,15","114,29",231.83M,-0.82%
"Jan 10, 1982","0,09","0,08","0,09","0,08",207.42M,0.00%,"Jan 10, 1982","116,33","119,55","120,34","114,07",237.08M,-2.69%
"Jan 03, 1982","0,09","0,1","0,1","0,08",299.82M,-10.00%,"Jan 03, 1982","119,55","122,55","123,72","117,7",221.24M,-2.45%
"Dec 27, 1981","0,1","0,09","0,1","0,09",147.66M,0.00%,"Dec 27, 1981","122,55","122,54","123,42","121,04",147.36M,0.01%
"Dec 20, 1981","0,1","0,1","0,1","0,1",168.04M,0.00%,"Dec 20, 1981","122,54",124,"124,71","121,57",156.46M,-1.18%
"Dec 13, 1981","0,1","0,08","0,1","0,08",245.19M,25.00%,"Dec 13, 1981",124,"124,37","124,87","121,73",229.81M,-0.74%
"Dec 06, 1981","0,08","0,09","0,09","0,08",257.69M,0.00%,"Dec 06, 1981","124,93","126,26","126,91","123,52",228.54M,-1.05%
"Nov 29, 1981","0,08","0,08","0,09","0,08",242.50M,0.00%,"Nov 29, 1981","126,26","125,09","127,32","123,63",244.88M,0.94%
"Nov 22, 1981","0,08","0,08","0,08","0,08",134.92M,0.00%,"Nov 22, 1981","125,09","121,71","125,71","120,76",189.79M,2.78%
"Nov 15, 1981","0,08","0,08","0,09","0,08",165.22M,0.00%,"Nov 15, 1981","121,71","121,64","122,59","119,13",237.81M,0.03%
"Nov 08, 1981","0,08","0,08","0,09","0,08",125.51M,0.00%,"Nov 08, 1981","121,67","122,67","124,71","121,06",245.44M,-0.82%
"Nov 01, 1981","0,08","0,09","0,09","0,08",137.07M,-11.11%,"Nov 01, 1981","122,67","122,35",126,"121,85",267.30M,0.64%
"Oct 25, 1981","0,09","0,08","0,09","0,08",240.26M,12.50%,"Oct 25, 1981","121,89","118,6","122,53","116,81",238.98M,2.77%
"Oct 18, 1981","0,08","0,08","0,09","0,08",193.40M,0.00%,"Oct 18, 1981","118,6","119,19","121,94","117,58",224.23M,-0.50%
"Oct 11, 1981","0,08","0,09","0,09","0,08",168.43M,0.00%,"Oct 11, 1981","119,19","121,45","122,37","118,01",194.28M,-1.86%
"Oct 04, 1981","0,08","0,08","0,08","0,08",195.91M,14.29%,"Oct 04, 1981","121,45","119,36","123,28","118,08",243.93M,1.75%
"Sep 27, 1981","0,07","0,06","0,07","0,06",342.59M,16.67%,"Sep 27, 1981","119,36","112,77","120,16","110,19",247.96M,5.84%
"Sep 20, 1981","0,06","0,08","0,08","0,06",177.56M,-25.00%,"Sep 20, 1981","112,77","116,26","118,19","111,64",247.37M,-3.00%
"Sep 13, 1981","0,08","0,08","0,09","0,08",112.25M,-11.11%,"Sep 13, 1981","116,26","121,61",122,"115,18",211.93M,-4.40%
"Sep 06, 1981","0,09","0,09","0,09","0,09",108.33M,0.00%,"Sep 06, 1981","121,61","120,07","122,18","116,85",180.85M,1.28%
"Aug 30, 1981","0,09","0,09","0,1","0,09",150.08M,0.00%,"Aug 30, 1981","120,07","124,08","125,58","119,24",207.53M,-3.23%
"Aug 23, 1981","0,09","0,08","0,09","0,08",161.32M,0.00%,"Aug 23, 1981","124,08","128,59","128,59","122,85",223.25M,-3.99%
